session_index,session_id,record_type,run_order_index,phase,repetition,path,step_index,layer,layer_path,dispatch,metric,value,unit,detail
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,6,15,model.layers.15.self_attn.q_proj,fallback,dispatch_ns,6956125,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,6,16,model.layers.16.self_attn.q_proj,fallback,dispatch_ns,7248000,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,6,17,model.layers.17.self_attn.q_proj,fallback,dispatch_ns,6788375,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,6,18,model.layers.18.self_attn.q_proj,fallback,dispatch_ns,6879959,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,6,19,model.layers.19.self_attn.q_proj,fallback,dispatch_ns,7039375,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,6,20,model.layers.20.self_attn.q_proj,fallback,dispatch_ns,6923000,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,6,21,model.layers.21.self_attn.q_proj,fallback,dispatch_ns,6864834,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,7,0,model.layers.0.self_attn.q_proj,fallback,dispatch_ns,6797084,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,7,1,model.layers.1.self_attn.q_proj,fallback,dispatch_ns,7000708,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,7,2,model.layers.2.self_attn.q_proj,fallback,dispatch_ns,7003083,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,7,3,model.layers.3.self_attn.q_proj,fallback,dispatch_ns,6793875,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,7,4,model.layers.4.self_attn.q_proj,fallback,dispatch_ns,7047417,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,7,5,model.layers.5.self_attn.q_proj,fallback,dispatch_ns,6986041,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,7,6,model.layers.6.self_attn.q_proj,fallback,dispatch_ns,7202208,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,7,7,model.layers.7.self_attn.q_proj,fallback,dispatch_ns,7123083,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,7,8,model.layers.8.self_attn.q_proj,fallback,dispatch_ns,7095291,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,7,9,model.layers.9.self_attn.q_proj,fallback,dispatch_ns,6887333,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,7,10,model.layers.10.self_attn.q_proj,fallback,dispatch_ns,6873792,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,7,11,model.layers.11.self_attn.q_proj,fallback,dispatch_ns,7142542,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,7,12,model.layers.12.self_attn.q_proj,fallback,dispatch_ns,6812167,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,7,13,model.layers.13.self_attn.q_proj,fallback,dispatch_ns,6959166,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,7,14,model.layers.14.self_attn.q_proj,fallback,dispatch_ns,6911959,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,7,15,model.layers.15.self_attn.q_proj,fallback,dispatch_ns,7051500,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,7,16,model.layers.16.self_attn.q_proj,fallback,dispatch_ns,7405084,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,7,17,model.layers.17.self_attn.q_proj,fallback,dispatch_ns,6919500,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,7,18,model.layers.18.self_attn.q_proj,fallback,dispatch_ns,7115666,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,7,19,model.layers.19.self_attn.q_proj,fallback,dispatch_ns,6789750,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,7,20,model.layers.20.self_attn.q_proj,fallback,dispatch_ns,6989458,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,0,warmup,0,same_q8_reference,7,21,model.layers.21.self_attn.q_proj,fallback,dispatch_ns,6730625,ns,
0,apple-m4-g3-ad15f5d-0,run,1,warmup,0,hybrid_native,,,,,prefill_ns,276308791,ns,
0,apple-m4-g3-ad15f5d-0,run,1,warmup,0,hybrid_native,,,,,time_to_first_token_ns,276344250,ns,
0,apple-m4-g3-ad15f5d-0,run,1,warmup,0,hybrid_native,,,,,q_projection_ns,227038625,ns,
0,apple-m4-g3-ad15f5d-0,run,1,warmup,0,hybrid_native,,,,,native_work_ns,,ns,native boundary does not expose a separate work-only timer
0,apple-m4-g3-ad15f5d-0,run,1,warmup,0,hybrid_native,,,,,total_ns,764922625,ns,
0,apple-m4-g3-ad15f5d-0,cached_step,1,warmup,0,hybrid_native,1,,,,cached_step_ns,73633875,ns,
0,apple-m4-g3-ad15f5d-0,cached_step,1,warmup,0,hybrid_native,2,,,,cached_step_ns,68537292,ns,
0,apple-m4-g3-ad15f5d-0,cached_step,1,warmup,0,hybrid_native,3,,,,cached_step_ns,68842208,ns,
0,apple-m4-g3-ad15f5d-0,cached_step,1,warmup,0,hybrid_native,4,,,,cached_step_ns,69214583,ns,
0,apple-m4-g3-ad15f5d-0,cached_step,1,warmup,0,hybrid_native,5,,,,cached_step_ns,69508417,ns,
0,apple-m4-g3-ad15f5d-0,cached_step,1,warmup,0,hybrid_native,6,,,,cached_step_ns,69531375,ns,
0,apple-m4-g3-ad15f5d-0,cached_step,1,warmup,0,hybrid_native,7,,,,cached_step_ns,69301000,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,0,0,model.layers.0.self_attn.q_proj,fallback,dispatch_ns,7275958,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,0,1,model.layers.1.self_attn.q_proj,fallback,dispatch_ns,7471875,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,0,2,model.layers.2.self_attn.q_proj,fallback,dispatch_ns,7369292,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,0,3,model.layers.3.self_attn.q_proj,fallback,dispatch_ns,7521708,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,0,4,model.layers.4.self_attn.q_proj,fallback,dispatch_ns,7312875,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,0,5,model.layers.5.self_attn.q_proj,fallback,dispatch_ns,7290375,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,0,6,model.layers.6.self_attn.q_proj,fallback,dispatch_ns,7211042,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,0,7,model.layers.7.self_attn.q_proj,fallback,dispatch_ns,7434541,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,0,8,model.layers.8.self_attn.q_proj,fallback,dispatch_ns,7360041,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,0,9,model.layers.9.self_attn.q_proj,fallback,dispatch_ns,7318958,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,0,10,model.layers.10.self_attn.q_proj,fallback,dispatch_ns,7492375,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,0,11,model.layers.11.self_attn.q_proj,fallback,dispatch_ns,7167083,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,0,12,model.layers.12.self_attn.q_proj,fallback,dispatch_ns,7281500,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,0,13,model.layers.13.self_attn.q_proj,fallback,dispatch_ns,7380625,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,0,14,model.layers.14.self_attn.q_proj,fallback,dispatch_ns,7504083,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,0,15,model.layers.15.self_attn.q_proj,fallback,dispatch_ns,7200417,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,0,16,model.layers.16.self_attn.q_proj,fallback,dispatch_ns,7109083,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,0,17,model.layers.17.self_attn.q_proj,fallback,dispatch_ns,7203708,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,0,18,model.layers.18.self_attn.q_proj,fallback,dispatch_ns,7518917,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,0,19,model.layers.19.self_attn.q_proj,fallback,dispatch_ns,7388334,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,0,20,model.layers.20.self_attn.q_proj,fallback,dispatch_ns,7243959,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,0,21,model.layers.21.self_attn.q_proj,fallback,dispatch_ns,7318375,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,1,0,model.layers.0.self_attn.q_proj,native,dispatch_ns,489125,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,1,1,model.layers.1.self_attn.q_proj,native,dispatch_ns,767875,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,1,2,model.layers.2.self_attn.q_proj,native,dispatch_ns,679583,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,1,3,model.layers.3.self_attn.q_proj,native,dispatch_ns,423375,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,1,4,model.layers.4.self_attn.q_proj,native,dispatch_ns,414125,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,1,5,model.layers.5.self_attn.q_proj,native,dispatch_ns,401791,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,1,6,model.layers.6.self_attn.q_proj,native,dispatch_ns,718250,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,1,7,model.layers.7.self_attn.q_proj,native,dispatch_ns,418667,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,1,8,model.layers.8.self_attn.q_proj,native,dispatch_ns,691959,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,1,9,model.layers.9.self_attn.q_proj,native,dispatch_ns,466375,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,1,10,model.layers.10.self_attn.q_proj,native,dispatch_ns,413625,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,1,11,model.layers.11.self_attn.q_proj,native,dispatch_ns,454500,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,1,12,model.layers.12.self_attn.q_proj,native,dispatch_ns,390959,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,1,13,model.layers.13.self_attn.q_proj,native,dispatch_ns,689084,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,1,14,model.layers.14.self_attn.q_proj,native,dispatch_ns,687583,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,1,15,model.layers.15.self_attn.q_proj,native,dispatch_ns,699625,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,1,16,model.layers.16.self_attn.q_proj,native,dispatch_ns,451125,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,1,17,model.layers.17.self_attn.q_proj,native,dispatch_ns,447625,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,1,18,model.layers.18.self_attn.q_proj,native,dispatch_ns,402375,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,1,19,model.layers.19.self_attn.q_proj,native,dispatch_ns,426833,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,1,20,model.layers.20.self_attn.q_proj,native,dispatch_ns,414500,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,1,21,model.layers.21.self_attn.q_proj,native,dispatch_ns,469459,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,2,0,model.layers.0.self_attn.q_proj,native,dispatch_ns,398250,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,2,1,model.layers.1.self_attn.q_proj,native,dispatch_ns,427208,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,2,2,model.layers.2.self_attn.q_proj,native,dispatch_ns,421708,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,2,3,model.layers.3.self_attn.q_proj,native,dispatch_ns,405458,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,2,4,model.layers.4.self_attn.q_proj,native,dispatch_ns,413000,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,2,5,model.layers.5.self_attn.q_proj,native,dispatch_ns,398542,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,2,6,model.layers.6.self_attn.q_proj,native,dispatch_ns,391667,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,2,7,model.layers.7.self_attn.q_proj,native,dispatch_ns,423334,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,2,8,model.layers.8.self_attn.q_proj,native,dispatch_ns,407875,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,2,9,model.layers.9.self_attn.q_proj,native,dispatch_ns,476292,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,2,10,model.layers.10.self_attn.q_proj,native,dispatch_ns,477583,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,2,11,model.layers.11.self_attn.q_proj,native,dispatch_ns,382875,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,2,12,model.layers.12.self_attn.q_proj,native,dispatch_ns,389709,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,2,13,model.layers.13.self_attn.q_proj,native,dispatch_ns,417000,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,2,14,model.layers.14.self_attn.q_proj,native,dispatch_ns,400625,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,2,15,model.layers.15.self_attn.q_proj,native,dispatch_ns,404500,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,2,16,model.layers.16.self_attn.q_proj,native,dispatch_ns,388625,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,2,17,model.layers.17.self_attn.q_proj,native,dispatch_ns,389042,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,2,18,model.layers.18.self_attn.q_proj,native,dispatch_ns,386792,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,2,19,model.layers.19.self_attn.q_proj,native,dispatch_ns,419917,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,2,20,model.layers.20.self_attn.q_proj,native,dispatch_ns,390583,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,2,21,model.layers.21.self_attn.q_proj,native,dispatch_ns,397875,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,3,0,model.layers.0.self_attn.q_proj,native,dispatch_ns,396750,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,3,1,model.layers.1.self_attn.q_proj,native,dispatch_ns,409833,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,3,2,model.layers.2.self_attn.q_proj,native,dispatch_ns,417000,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,3,3,model.layers.3.self_attn.q_proj,native,dispatch_ns,516292,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,3,4,model.layers.4.self_attn.q_proj,native,dispatch_ns,400583,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,3,5,model.layers.5.self_attn.q_proj,native,dispatch_ns,391542,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,3,6,model.layers.6.self_attn.q_proj,native,dispatch_ns,388417,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,3,7,model.layers.7.self_attn.q_proj,native,dispatch_ns,408625,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,3,8,model.layers.8.self_attn.q_proj,native,dispatch_ns,416708,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,3,9,model.layers.9.self_attn.q_proj,native,dispatch_ns,418208,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,3,10,model.layers.10.self_attn.q_proj,native,dispatch_ns,398000,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,3,11,model.layers.11.self_attn.q_proj,native,dispatch_ns,392417,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,3,12,model.layers.12.self_attn.q_proj,native,dispatch_ns,424500,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,3,13,model.layers.13.self_attn.q_proj,native,dispatch_ns,397208,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,3,14,model.layers.14.self_attn.q_proj,native,dispatch_ns,465209,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,3,15,model.layers.15.self_attn.q_proj,native,dispatch_ns,398791,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,3,16,model.layers.16.self_attn.q_proj,native,dispatch_ns,385458,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,3,17,model.layers.17.self_attn.q_proj,native,dispatch_ns,392791,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,3,18,model.layers.18.self_attn.q_proj,native,dispatch_ns,410417,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,3,19,model.layers.19.self_attn.q_proj,native,dispatch_ns,393958,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,3,20,model.layers.20.self_attn.q_proj,native,dispatch_ns,405208,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,3,21,model.layers.21.self_attn.q_proj,native,dispatch_ns,399917,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,4,0,model.layers.0.self_attn.q_proj,native,dispatch_ns,410833,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,4,1,model.layers.1.self_attn.q_proj,native,dispatch_ns,405167,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,4,2,model.layers.2.self_attn.q_proj,native,dispatch_ns,404333,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,4,3,model.layers.3.self_attn.q_proj,native,dispatch_ns,388708,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,4,4,model.layers.4.self_attn.q_proj,native,dispatch_ns,386833,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,4,5,model.layers.5.self_attn.q_proj,native,dispatch_ns,381958,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,4,6,model.layers.6.self_attn.q_proj,native,dispatch_ns,403000,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,4,7,model.layers.7.self_attn.q_proj,native,dispatch_ns,391417,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,4,8,model.layers.8.self_attn.q_proj,native,dispatch_ns,420916,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,4,9,model.layers.9.self_attn.q_proj,native,dispatch_ns,397291,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,4,10,model.layers.10.self_attn.q_proj,native,dispatch_ns,394916,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,4,11,model.layers.11.self_attn.q_proj,native,dispatch_ns,402792,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,4,12,model.layers.12.self_attn.q_proj,native,dispatch_ns,394708,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,4,13,model.layers.13.self_attn.q_proj,native,dispatch_ns,385708,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,4,14,model.layers.14.self_attn.q_proj,native,dispatch_ns,560667,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,4,15,model.layers.15.self_attn.q_proj,native,dispatch_ns,455500,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,4,16,model.layers.16.self_attn.q_proj,native,dispatch_ns,433333,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,4,17,model.layers.17.self_attn.q_proj,native,dispatch_ns,438833,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,4,18,model.layers.18.self_attn.q_proj,native,dispatch_ns,427167,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,4,19,model.layers.19.self_attn.q_proj,native,dispatch_ns,416125,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,4,20,model.layers.20.self_attn.q_proj,native,dispatch_ns,395583,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,4,21,model.layers.21.self_attn.q_proj,native,dispatch_ns,390125,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,5,0,model.layers.0.self_attn.q_proj,native,dispatch_ns,402333,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,5,1,model.layers.1.self_attn.q_proj,native,dispatch_ns,411000,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,5,2,model.layers.2.self_attn.q_proj,native,dispatch_ns,436166,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,5,3,model.layers.3.self_attn.q_proj,native,dispatch_ns,397666,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,5,4,model.layers.4.self_attn.q_proj,native,dispatch_ns,397667,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,5,5,model.layers.5.self_attn.q_proj,native,dispatch_ns,413417,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,5,6,model.layers.6.self_attn.q_proj,native,dispatch_ns,408667,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,5,7,model.layers.7.self_attn.q_proj,native,dispatch_ns,415417,ns,
0,apple-m4-g3-ad15f5d-0,q_projection_dispatch,1,warmup,0,hybrid_native,5,8,model.layers.8.self_attn.q_proj,native,dispatch_ns,394209,ns,
